,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
1912,tt0364556,6.9,1734.0,6.6,699.0,7.4,708.0,1.0,1.0,0.0,0.0,0.0,0.0,6.6,135.0,6.1,51.0,7.1,79.0,7.2,822.0,6.9,379.0,7.5,433.0,6.6,417.0,6.3,241.0,7.1,167.0
1913,tt0393109,7.2,107693.0,7.2,75063.0,7.0,12818.0,7.6,13.0,7.5,11.0,8.0,1.0,7.3,7728.0,7.3,6344.0,7.2,1239.0,7.3,61984.0,7.3,52238.0,7.1,9128.0,6.8,16583.0,6.8,14262.0,6.7,2047.0
1914,tt0400525,6.2,24430.0,6.2,17854.0,6.1,2079.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,385.0,6.4,340.0,6.3,43.0,6.2,11744.0,6.2,10542.0,6.0,1109.0,6.2,7576.0,6.2,6595.0,6.3,869.0
1915,tt0423294,6.7,83147.0,6.7,47592.0,6.8,12116.0,6.7,87.0,7.0,67.0,5.4,14.0,6.6,12368.0,6.6,9118.0,6.7,2781.0,6.7,36276.0,6.7,28690.0,6.8,7272.0,6.6,8842.0,6.6,7315.0,6.9,1408.0
1916,tt0424345,7.3,137586.0,7.3,101544.0,7.1,11356.0,7.1,9.0,8.0,6.0,6.7,3.0,7.3,6337.0,7.3,5560.0,7.1,676.0,7.4,82707.0,7.4,73802.0,7.1,8189.0,7.0,21443.0,7.0,19035.0,7.0,2118.0
1917,tt0436364,6.2,7553.0,6.1,5115.0,6.4,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,276.0,6.1,195.0,6.8,78.0,6.1,3390.0,6.1,2693.0,6.2,654.0,6.2,2569.0,6.1,2076.0,6.6,460.0
1918,tt0439662,7.1,33699.0,7.0,20233.0,7.4,4130.0,9.0,6.0,9.0,6.0,0.0,0.0,7.5,5684.0,7.5,4667.0,7.6,938.0,7.0,15755.0,6.9,13106.0,7.3,2523.0,6.7,1481.0,6.6,1102.0,7.4,361.0
1919,tt0451966,7.7,2540.0,7.6,1846.0,7.6,306.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,121.0,7.9,88.0,7.8,29.0,7.7,1208.0,7.7,1026.0,7.7,167.0,7.6,795.0,7.6,686.0,7.5,101.0
1920,tt0462477,7.4,5488.0,7.4,3832.0,7.6,646.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,177.0,7.4,131.0,7.5,38.0,7.3,2129.0,7.3,1806.0,7.4,308.0,7.5,2114.0,7.5,1796.0,7.7,286.0
1921,tt0477311,6.2,2909.0,6.2,1983.0,6.4,483.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,132.0,6.2,92.0,5.9,36.0,6.2,1456.0,6.1,1127.0,6.3,315.0,6.3,846.0,6.2,715.0,6.5,118.0
1922,tt0477857,7.7,2229.0,7.7,1679.0,7.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,149.0,7.5,142.0,6.7,4.0,7.8,1343.0,7.8,1288.0,7.1,49.0,7.4,181.0,7.4,163.0,7.8,14.0
1923,tt0478829,7.6,5054.0,7.6,3278.0,7.7,908.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,217.0,7.5,152.0,7.6,57.0,7.5,2196.0,7.5,1648.0,7.6,525.0,7.7,1738.0,7.6,1403.0,8.0,311.0
1924,tt0765010,7.1,133291.0,7.1,77293.0,7.2,23646.0,7.1,63.0,7.4,52.0,6.3,8.0,7.3,15622.0,7.2,10974.0,7.3,4102.0,7.1,66797.0,7.1,50382.0,7.2,15594.0,7.0,15054.0,6.9,12131.0,7.1,2685.0
1925,tt0802948,7.2,35504.0,7.2,19745.0,7.5,9218.0,7.6,6.0,8.5,2.0,9.0,3.0,7.4,2869.0,7.3,1388.0,7.6,1397.0,7.3,19349.0,7.2,13207.0,7.5,5940.0,7.2,6049.0,7.1,4527.0,7.5,1437.0
1926,tt0856052,7.2,1703.0,7.2,1260.0,7.2,171.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,38.0,7.1,23.0,7.1,11.0,7.2,1015.0,7.2,898.0,7.2,111.0,7.1,354.0,7.1,302.0,7.4,43.0
1927,tt0914382,6.4,1468.0,6.4,1078.0,5.7,154.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,43.0,6.1,32.0,7.1,11.0,6.5,819.0,6.6,711.0,5.8,103.0,5.8,357.0,5.9,315.0,5.0,38.0
1928,tt1025103,6.2,1298.0,5.9,328.0,6.4,727.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,38.0,5.2,5.0,6.3,30.0,6.3,490.0,5.7,88.0,6.4,397.0,6.1,517.0,6.0,229.0,6.3,277.0
1929,tt1054606,6.8,151067.0,6.7,93711.0,6.9,33611.0,7.0,12.0,7.6,6.0,7.2,5.0,6.8,11880.0,6.7,6771.0,7.0,4858.0,6.8,91191.0,6.8,66403.0,6.9,23730.0,6.6,21564.0,6.6,17525.0,6.8,3678.0
1930,tt1226251,6.3,3667.0,6.2,1968.0,6.3,282.0,7.0,3.0,7.0,3.0,0.0,0.0,6.6,920.0,6.6,774.0,6.5,116.0,6.0,1026.0,6.0,890.0,6.3,119.0,5.4,149.0,5.4,121.0,5.3,27.0
1931,tt1232776,7.3,63456.0,7.3,36123.0,7.3,16611.0,6.5,12.0,7.0,7.0,5.7,3.0,7.3,5994.0,7.4,3131.0,7.2,2734.0,7.3,35010.0,7.3,23394.0,7.3,11132.0,7.2,10751.0,7.2,8467.0,7.3,2103.0
1932,tt1441912,7.3,33561.0,7.3,21581.0,7.6,5634.0,6.0,4.0,6.0,3.0,0.0,0.0,7.3,1996.0,7.2,1441.0,7.5,506.0,7.3,15271.0,7.2,12111.0,7.5,2967.0,7.4,8887.0,7.3,6934.0,7.9,1791.0
1933,tt1483797,7.5,15140.0,7.4,9792.0,7.4,704.0,7.7,7.0,7.9,6.0,7.0,1.0,7.7,2328.0,7.7,2083.0,7.6,181.0,7.4,6433.0,7.4,5960.0,7.3,393.0,6.9,1163.0,6.9,1047.0,7.3,84.0
1934,tt1507005,7.1,2583.0,7.1,1695.0,6.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,421.0,7.4,407.0,6.8,11.0,7.1,1167.0,7.1,1129.0,6.2,33.0,6.4,62.0,6.3,48.0,7.1,13.0
1935,tt1571409,6.7,2676.0,6.5,1426.0,7.1,714.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,200.0,6.7,67.0,7.5,124.0,6.7,1076.0,6.6,684.0,7.1,377.0,6.6,777.0,6.5,598.0,7.1,170.0
1936,tt1629284,6.8,1268.0,6.9,565.0,6.8,331.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,167.0,6.9,84.0,6.9,80.0,6.9,563.0,6.9,357.0,6.8,199.0,6.7,123.0,6.7,94.0,6.5,29.0
1937,tt1640680,7.5,10151.0,7.5,8093.0,7.4,645.0,7.3,3.0,8.0,1.0,0.0,0.0,7.5,771.0,7.5,691.0,7.5,64.0,7.5,5876.0,7.5,5368.0,7.4,434.0,7.4,1980.0,7.4,1818.0,7.4,131.0
1938,tt0172156,6.6,256132.0,6.5,175495.0,6.6,18232.0,6.7,55.0,6.8,48.0,6.1,6.0,6.8,23261.0,6.8,20436.0,6.9,2186.0,6.6,134263.0,6.6,120631.0,6.5,12020.0,6.1,28042.0,6.1,24719.0,6.4,2884.0
1939,tt0266543,8.2,1055671.0,8.1,551493.0,8.4,177835.0,8.0,548.0,8.1,377.0,7.8,134.0,8.3,150979.0,8.3,105684.0,8.4,40659.0,8.1,432091.0,8.1,322921.0,8.3,103402.0,8.1,103337.0,8.0,81703.0,8.4,19847.0
1940,tt0303714,6.3,32185.0,6.3,19506.0,6.5,3437.0,8.0,3.0,8.0,3.0,0.0,0.0,6.5,1805.0,6.5,1437.0,6.7,316.0,6.2,14589.0,6.2,12452.0,6.3,1971.0,6.4,5799.0,6.4,4745.0,6.7,960.0
1941,tt0314331,7.6,501145.0,7.5,227031.0,7.9,135490.0,7.0,115.0,7.4,67.0,5.9,36.0,7.4,50127.0,7.3,25423.0,7.6,22664.0,7.6,227486.0,7.5,139806.0,7.9,84088.0,7.7,70914.0,7.6,49302.0,8.1,20053.0
1942,tt0320512,7.7,1775.0,7.8,1407.0,7.8,68.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,7.9,32.0,7.3,3.0,7.8,1028.0,7.8,978.0,8.2,42.0,7.5,393.0,7.5,361.0,7.0,22.0
1943,tt0340468,7.8,8390.0,7.8,6028.0,7.9,824.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,454.0,8.0,394.0,7.8,50.0,7.8,4412.0,7.8,3804.0,7.9,548.0,7.7,1910.0,7.7,1678.0,7.8,210.0
1944,tt0365109,7.4,3065.0,7.4,2042.0,7.5,359.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,93.0,7.6,72.0,7.8,20.0,7.4,1272.0,7.4,1071.0,7.7,188.0,7.3,1001.0,7.3,851.0,7.3,141.0
1945,tt0366551,7.0,199475.0,7.1,141009.0,6.9,17904.0,7.5,23.0,8.0,15.0,6.6,6.0,7.1,19387.0,7.1,16934.0,7.0,2069.0,7.1,113550.0,7.1,100068.0,6.9,12435.0,6.8,21767.0,6.8,18735.0,6.9,2731.0
1946,tt0377834,6.2,2909.0,6.2,1866.0,6.0,318.0,10.0,1.0,0.0,0.0,10.0,1.0,6.5,65.0,6.5,48.0,7.6,13.0,6.2,1309.0,6.2,1081.0,5.9,181.0,6.1,770.0,6.1,657.0,6.0,101.0
1947,tt0398563,6.1,1474.0,6.0,1003.0,6.5,150.0,7.0,1.0,0.0,0.0,7.0,1.0,6.0,40.0,6.0,29.0,6.3,11.0,6.1,698.0,6.1,595.0,6.6,91.0,6.0,416.0,6.0,368.0,6.4,43.0
1948,tt0401420,6.4,7140.0,6.4,3731.0,6.6,2086.0,7.0,1.0,7.0,1.0,0.0,0.0,6.8,426.0,6.7,156.0,6.9,257.0,6.5,3251.0,6.4,1933.0,6.6,1281.0,6.3,2040.0,6.3,1546.0,6.6,458.0
1949,tt0401488,7.0,1950.0,6.9,1285.0,7.1,287.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,27.0,7.6,20.0,2.5,6.0,6.9,920.0,6.9,744.0,7.2,172.0,7.0,612.0,7.0,503.0,7.3,103.0
1950,tt0403579,7.5,1328.0,7.5,1006.0,7.6,84.0,10.0,1.0,10.0,1.0,0.0,0.0,6.0,22.0,5.9,18.0,7.0,3.0,7.7,629.0,7.7,584.0,7.4,44.0,7.3,421.0,7.3,379.0,7.9,37.0
1951,tt0416320,7.6,221099.0,7.6,130752.0,7.5,43792.0,7.4,24.0,8.0,13.0,7.0,9.0,7.6,15352.0,7.6,10028.0,7.3,4834.0,7.6,118735.0,7.7,86984.0,7.5,30197.0,7.5,35793.0,7.5,28521.0,7.5,6672.0
1952,tt0421994,6.7,33947.0,6.4,9898.0,7.0,15202.0,7.3,14.0,6.5,3.0,7.3,11.0,6.9,3484.0,6.3,598.0,7.1,2714.0,6.7,16015.0,6.4,5924.0,7.0,9841.0,6.5,4968.0,6.4,3071.0,7.1,1815.0
1953,tt0427582,7.1,11733.0,7.1,7939.0,7.2,1600.0,9.0,1.0,9.0,1.0,0.0,0.0,6.9,616.0,6.9,471.0,6.9,127.0,7.2,6189.0,7.2,5018.0,7.2,1071.0,7.1,2586.0,7.1,2193.0,7.3,348.0
1954,tt0432289,6.2,8322.0,6.2,6154.0,6.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,137.0,6.3,107.0,6.0,26.0,6.2,3848.0,6.2,3396.0,5.8,414.0,6.2,2924.0,6.2,2522.0,6.2,358.0
1955,tt0435705,6.2,161316.0,6.2,116516.0,6.2,14334.0,7.4,11.0,7.3,7.0,7.0,4.0,6.2,11475.0,6.2,9706.0,6.2,1524.0,6.1,88171.0,6.1,78152.0,6.1,9166.0,6.2,27494.0,6.2,24058.0,6.4,3030.0
1956,tt0448011,6.2,238039.0,6.2,166270.0,6.2,28381.0,7.2,22.0,7.2,15.0,6.0,5.0,6.3,23194.0,6.2,18035.0,6.4,4648.0,6.2,128204.0,6.2,109106.0,6.0,17808.0,6.3,37936.0,6.3,32701.0,6.4,4674.0
1957,tt0450259,8.0,558501.0,8.0,360871.0,8.1,61856.0,8.0,93.0,8.1,74.0,7.4,14.0,8.2,62103.0,8.2,51378.0,8.2,9003.0,8.0,284575.0,8.0,240316.0,8.1,41012.0,7.7,58821.0,7.7,49479.0,7.9,8404.0
1958,tt0456149,7.8,15322.0,7.8,10343.0,8.1,2335.0,9.2,5.0,9.7,4.0,8.0,1.0,8.0,1100.0,8.0,803.0,8.3,264.0,7.9,8099.0,7.9,6544.0,8.0,1481.0,7.7,3277.0,7.7,2719.0,8.0,513.0
1959,tt0468526,6.8,8248.0,6.8,5739.0,6.6,664.0,5.7,3.0,6.0,1.0,6.0,1.0,7.3,619.0,7.3,546.0,7.1,62.0,6.8,3589.0,6.9,3190.0,6.6,344.0,6.4,2094.0,6.4,1818.0,6.3,236.0
1960,tt0483756,6.2,5981.0,6.2,4018.0,6.4,1127.0,10.0,1.0,0.0,0.0,0.0,0.0,5.9,179.0,5.8,82.0,6.1,86.0,6.3,3111.0,6.2,2421.0,6.5,673.0,6.1,1823.0,6.1,1457.0,6.3,334.0
1961,tt0487273,6.9,2804.0,6.9,1961.0,6.8,362.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,38.0,7.2,24.0,7.1,13.0,6.8,1037.0,6.8,813.0,6.9,217.0,6.9,1224.0,7.0,1087.0,6.7,125.0
1962,tt0489235,6.2,24741.0,6.1,19362.0,6.4,1773.0,9.0,2.0,9.0,2.0,0.0,0.0,6.2,762.0,6.2,673.0,5.6,78.0,6.2,14230.0,6.1,13018.0,6.3,1101.0,6.1,5829.0,6.1,5229.0,6.6,540.0
1963,tt0792992,6.3,1553.0,6.2,1096.0,6.7,117.0,6.5,5.0,6.0,3.0,7.0,2.0,6.3,195.0,6.3,174.0,6.4,19.0,6.1,692.0,6.1,614.0,6.7,72.0,6.2,281.0,6.1,261.0,6.7,19.0
1964,tt0796212,7.2,9315.0,7.2,7171.0,7.1,441.0,8.0,1.0,8.0,1.0,0.0,0.0,7.5,386.0,7.5,343.0,7.6,30.0,7.3,5056.0,7.3,4759.0,7.1,250.0,6.9,2056.0,6.8,1872.0,6.9,150.0
1965,tt0827713,7.1,2130.0,7.0,1502.0,7.5,263.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,86.0,7.6,56.0,8.1,25.0,7.2,1128.0,7.1,933.0,7.5,183.0,6.9,544.0,6.8,483.0,7.3,51.0
1966,tt0972542,6.8,1772.0,6.8,1282.0,6.3,158.0,4.0,1.0,0.0,0.0,4.0,1.0,6.5,85.0,6.5,73.0,6.0,11.0,6.9,1024.0,6.9,905.0,6.5,107.0,6.6,315.0,6.6,272.0,6.0,36.0
1967,tt0982849,6.2,1175.0,6.1,842.0,5.5,108.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,70.0,6.6,57.0,5.9,11.0,6.2,575.0,6.3,497.0,5.4,71.0,5.8,285.0,5.8,263.0,5.1,20.0
1968,tt0995739,6.7,3120.0,6.7,2373.0,6.7,216.0,6.0,1.0,6.0,1.0,0.0,0.0,6.8,138.0,6.8,115.0,6.2,18.0,6.8,1763.0,6.8,1610.0,6.6,139.0,6.6,640.0,6.5,581.0,7.2,49.0
1969,tt1002964,6.4,1355.0,6.4,453.0,6.5,201.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,37.0,7.0,20.0,6.0,16.0,6.4,439.0,6.4,296.0,6.4,142.0,6.5,177.0,6.3,133.0,7.7,42.0
1970,tt1029234,7.0,98124.0,7.0,61304.0,7.2,13355.0,7.1,16.0,7.2,8.0,7.5,6.0,7.2,10257.0,7.1,7599.0,7.2,2309.0,7.0,48922.0,6.9,39486.0,7.2,8747.0,6.9,13031.0,6.9,11218.0,7.2,1578.0
1971,tt1046947,6.6,21884.0,6.6,13001.0,6.7,5465.0,4.0,1.0,4.0,1.0,0.0,0.0,6.5,729.0,6.5,373.0,6.5,338.0,6.6,10189.0,6.6,6833.0,6.6,3233.0,6.7,7289.0,6.7,5483.0,6.9,1702.0
1972,tt1133559,7.0,2017.0,6.9,948.0,7.3,266.0,6.7,7.0,6.3,3.0,8.0,3.0,7.2,442.0,7.2,330.0,7.5,95.0,6.8,629.0,6.8,484.0,7.1,135.0,6.9,56.0,6.9,47.0,7.7,9.0
1973,tt1139797,7.9,220335.0,7.9,147799.0,7.8,34127.0,6.4,16.0,7.4,7.0,5.5,7.0,7.8,16958.0,7.8,12351.0,7.6,4225.0,7.9,124413.0,7.9,99728.0,7.8,23318.0,7.9,37168.0,7.9,31207.0,7.9,5361.0
1974,tt1144551,6.3,1526.0,6.2,801.0,6.5,509.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,51.0,6.3,15.0,6.3,36.0,6.5,841.0,6.5,474.0,6.5,356.0,6.0,404.0,5.9,297.0,6.4,102.0
1975,tt1189893,6.8,1866.0,6.8,994.0,7.2,233.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,326.0,6.7,240.0,7.0,76.0,6.9,697.0,6.8,566.0,7.2,125.0,7.0,138.0,7.0,118.0,7.4,18.0
1976,tt1286165,6.9,1196.0,6.9,862.0,6.9,131.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,82.0,6.9,68.0,5.5,12.0,6.9,706.0,6.9,606.0,6.9,94.0,6.9,187.0,6.9,161.0,7.4,24.0
1977,tt1319727,6.7,2809.0,6.7,1987.0,6.5,305.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,251.0,6.6,205.0,6.6,45.0,6.8,1744.0,6.8,1503.0,6.6,217.0,6.1,237.0,6.1,211.0,5.8,25.0
1978,tt1379228,7.7,2149.0,7.7,1495.0,7.8,61.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,231.0,7.9,216.0,7.9,12.0,7.7,1119.0,7.7,1087.0,7.7,24.0,7.3,121.0,7.2,97.0,8.0,21.0
1979,tt1568150,7.3,3743.0,7.3,2491.0,7.4,717.0,10.0,1.0,10.0,1.0,0.0,0.0,7.8,152.0,8.0,117.0,7.0,29.0,7.4,1693.0,7.4,1297.0,7.3,368.0,7.3,1337.0,7.2,1021.0,7.6,293.0
1980,tt1664806,6.9,4297.0,6.8,2648.0,7.1,262.0,9.5,2.0,9.5,2.0,0.0,0.0,7.4,573.0,7.4,525.0,7.1,41.0,6.7,1985.0,6.6,1821.0,7.0,158.0,6.1,173.0,5.9,126.0,7.1,45.0
1981,tt0164184,6.4,119469.0,6.4,82812.0,6.4,8087.0,4.8,7.0,7.8,4.0,4.3,3.0,6.4,3472.0,6.5,3075.0,6.2,293.0,6.4,55390.0,6.4,50372.0,6.2,4387.0,6.5,29155.0,6.5,25710.0,6.7,2991.0
1982,tt0230512,7.0,1601.0,6.9,1022.0,7.2,214.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,7.1,13.0,6.8,6.0,6.8,505.0,6.9,397.0,6.7,105.0,7.1,700.0,7.0,589.0,7.7,97.0
1983,tt0295743,6.7,2066.0,6.6,1354.0,6.5,254.0,10.0,1.0,10.0,1.0,0.0,0.0,7.0,80.0,7.2,68.0,5.2,11.0,6.9,798.0,6.9,666.0,6.9,119.0,6.3,722.0,6.3,594.0,6.2,117.0
1984,tt0314111,6.6,4918.0,6.5,3206.0,6.6,215.0,8.8,5.0,8.3,3.0,9.0,2.0,6.6,518.0,6.6,478.0,7.2,28.0,6.5,1829.0,6.5,1709.0,6.2,95.0,6.6,959.0,6.6,869.0,6.8,77.0
1985,tt0332452,7.3,543354.0,7.2,337213.0,7.2,67841.0,7.0,89.0,7.5,68.0,5.4,15.0,7.6,57958.0,7.6,46020.0,7.6,10276.0,7.2,265901.0,7.3,218296.0,7.1,44339.0,6.9,63718.0,6.9,53249.0,7.0,9432.0
1986,tt0337971,6.5,2921.0,6.5,2029.0,6.6,225.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,218.0,6.4,198.0,5.7,18.0,6.5,1786.0,6.5,1619.0,6.6,154.0,6.2,163.0,6.0,123.0,7.1,38.0
1987,tt0340855,7.3,154665.0,7.2,88993.0,7.5,30338.0,7.9,18.0,8.4,11.0,7.3,7.0,7.4,10505.0,7.3,6852.0,7.4,3357.0,7.2,76216.0,7.2,55391.0,7.4,19858.0,7.3,29103.0,7.3,23021.0,7.6,5629.0
1988,tt0346039,7.0,1094.0,7.0,724.0,7.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,32.0,6.7,24.0,4.9,8.0,6.9,432.0,6.9,325.0,6.9,100.0,7.1,378.0,7.1,347.0,7.4,27.0
1989,tt0347278,7.2,2102.0,7.2,1557.0,6.9,176.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,125.0,7.1,108.0,6.7,16.0,7.2,1423.0,7.3,1280.0,6.9,128.0,6.4,152.0,6.3,124.0,7.2,26.0
1990,tt0350193,7.4,7225.0,7.4,4208.0,7.5,1448.0,7.3,7.0,9.3,3.0,7.7,3.0,7.5,355.0,7.5,219.0,7.5,126.0,7.4,3108.0,7.4,2186.0,7.5,868.0,7.5,2103.0,7.5,1676.0,7.6,399.0
1991,tt0365748,7.9,566015.0,7.9,357361.0,7.9,64519.0,8.1,139.0,8.3,113.0,7.5,19.0,7.9,64723.0,7.9,52793.0,7.7,10219.0,7.9,272858.0,7.9,228770.0,7.9,40906.0,7.8,67327.0,7.8,56372.0,8.1,9912.0
1992,tt0368896,6.6,1869.0,6.5,1172.0,6.3,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,371.0,7.1,358.0,7.5,9.0,6.3,740.0,6.3,700.0,6.2,36.0,4.8,33.0,4.8,24.0,4.7,9.0
1993,tt0372532,6.1,53733.0,5.6,15771.0,6.5,25505.0,3.9,6.0,5.0,4.0,4.0,2.0,6.3,4959.0,5.7,941.0,6.5,3871.0,6.0,25727.0,5.6,9039.0,6.4,16360.0,5.9,9181.0,5.7,5186.0,6.6,3846.0
1994,tt0377800,6.6,7716.0,6.6,5255.0,6.7,1018.0,6.0,1.0,6.0,1.0,0.0,0.0,6.6,117.0,6.6,83.0,6.2,30.0,6.6,3174.0,6.6,2575.0,6.8,565.0,6.6,2947.0,6.6,2496.0,6.8,411.0
1995,tt0380636,7.1,1208.0,7.1,749.0,7.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,48.0,6.8,26.0,6.6,20.0,7.1,662.0,7.1,527.0,7.0,126.0,7.1,202.0,7.1,172.0,7.5,27.0
1996,tt0381270,6.4,5311.0,6.3,2609.0,6.5,1635.0,6.0,2.0,0.0,0.0,6.0,2.0,6.4,319.0,6.5,138.0,6.3,172.0,6.5,2671.0,6.4,1528.0,6.7,1111.0,6.2,1202.0,6.2,877.0,6.2,306.0
1997,tt0383053,7.4,1976.0,7.3,1414.0,7.0,114.0,8.0,1.0,8.0,1.0,0.0,0.0,7.7,110.0,7.6,98.0,8.4,10.0,7.5,959.0,7.5,881.0,6.5,70.0,6.8,440.0,6.8,400.0,6.9,26.0
1998,tt0393775,7.8,8150.0,7.8,5817.0,7.7,939.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,160.0,7.4,121.0,7.5,37.0,7.9,4459.0,7.9,3796.0,7.7,624.0,7.7,2107.0,7.7,1813.0,7.6,263.0
1999,tt0407304,6.5,456127.0,6.5,300735.0,6.4,46261.0,6.6,70.0,6.9,55.0,5.3,12.0,6.7,38441.0,6.7,31911.0,6.7,5565.0,6.5,222504.0,6.5,190662.0,6.3,29293.0,6.5,73039.0,6.5,62903.0,6.5,8969.0
2000,tt0408790,6.3,165390.0,6.2,102539.0,6.5,28516.0,6.8,14.0,7.2,10.0,5.7,3.0,6.6,12869.0,6.5,8579.0,6.9,3963.0,6.2,84405.0,6.2,65121.0,6.4,18303.0,6.3,30121.0,6.2,24754.0,6.6,4923.0
2001,tt0419280,6.2,4477.0,6.1,2812.0,6.5,820.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,191.0,6.2,133.0,6.3,54.0,6.1,2267.0,6.1,1706.0,6.3,540.0,6.2,1129.0,6.1,907.0,6.9,206.0
2002,tt0424287,6.1,2060.0,6.1,1467.0,6.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,47.0,6.1,28.0,7.2,19.0,5.9,837.0,5.9,671.0,6.0,153.0,6.2,805.0,6.3,736.0,5.7,54.0
2003,tt0460989,7.5,51404.0,7.5,33924.0,7.6,7136.0,6.6,8.0,6.7,5.0,7.0,2.0,7.6,3225.0,7.6,2510.0,7.8,627.0,7.5,26160.0,7.5,21251.0,7.6,4627.0,7.4,10861.0,7.3,9078.0,7.6,1632.0
2004,tt1019454,7.4,14250.0,7.3,9734.0,7.9,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,503.0,7.4,397.0,7.6,97.0,7.1,5990.0,7.0,5136.0,7.4,808.0,7.7,4908.0,7.5,3853.0,8.3,988.0
2005,tt1034303,7.1,150955.0,7.1,110105.0,7.4,12398.0,7.0,9.0,6.9,5.0,7.3,3.0,7.4,12593.0,7.4,10962.0,7.5,1366.0,7.1,80905.0,7.1,72587.0,7.3,7549.0,7.1,25293.0,7.0,21986.0,7.4,2917.0
2006,tt1070887,6.5,1825.0,6.4,1145.0,6.8,299.0,6.0,1.0,6.0,1.0,0.0,0.0,6.8,203.0,6.8,119.0,6.8,79.0,6.5,711.0,6.5,534.0,6.8,167.0,6.3,484.0,6.3,430.0,6.4,40.0
2007,tt1092082,6.4,8532.0,6.4,6183.0,6.8,996.0,5.0,1.0,5.0,1.0,0.0,0.0,6.2,452.0,6.1,352.0,6.9,92.0,6.4,3743.0,6.4,3151.0,6.6,567.0,6.5,2884.0,6.5,2539.0,7.0,308.0
2008,tt1093370,7.9,54871.0,7.8,32099.0,7.9,5244.0,7.7,16.0,7.8,13.0,7.3,3.0,7.9,9396.0,7.9,7980.0,7.9,1288.0,7.9,23076.0,7.9,19939.0,7.9,2988.0,7.1,1804.0,7.0,1389.0,7.6,390.0
2009,tt1156470,7.3,1122.0,7.3,767.0,7.4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,47.0,7.1,35.0,7.1,11.0,7.5,530.0,7.5,446.0,7.5,76.0,7.2,298.0,7.2,256.0,7.5,36.0
2010,tt1272011,7.2,1067.0,7.2,715.0,7.1,98.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,6.9,35.0,7.3,11.0,7.2,450.0,7.2,368.0,7.2,62.0,7.1,299.0,7.1,270.0,6.2,20.0
2011,tt1286809,6.9,2605.0,6.9,1691.0,7.1,435.0,6.0,1.0,0.0,0.0,6.0,1.0,6.9,170.0,6.9,110.0,6.7,55.0,6.9,1117.0,6.8,838.0,7.1,261.0,6.9,813.0,6.9,699.0,7.1,100.0
2012,tt1339161,6.7,4546.0,6.7,3605.0,6.8,388.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,177.0,6.8,136.0,6.9,37.0,6.7,2419.0,6.7,2151.0,6.8,231.0,6.6,1382.0,6.6,1241.0,6.9,112.0
